Task 1: Alternating Verb vs Non-alternating Verb for Pronoun Recipients,,,,,Task 2: Alternating Verbs vs Non-alternating Verbs for Short Definite Noun Recipients,,,
[CLS] the woman sold him the land . [SEP],[CLS] the woman sold the land to him . [SEP],[CLS] the woman expressed him the emotion . [SEP],[CLS] the woman expressed the emotion to him . [SEP],,[CLS] the woman sold the man the land . [SEP],[CLS] the woman sold the land to the man . [SEP],[CLS] the woman expressed the man the emotion . [SEP],[CLS] the woman expressed the emotion to the man . [SEP]
[CLS] the man served her the dish . [SEP],[CLS] the man served the dish to her . [SEP],[CLS] the man explained her the problem . [SEP],[CLS] the man explained the problem to her . [SEP],,[CLS] the man served the woman the dish . [SEP],[CLS] the man served the dish to the woman . [SEP],[CLS] the man explained the woman the problem . [SEP],[CLS] the man explained the problem to the woman . [SEP]
[CLS] the woman served him the dish . [SEP],[CLS] the woman served the dish to him . [SEP],[CLS] the woman explained him the problem . [SEP],[CLS] the woman explained the problem to him . [SEP],,[CLS] the woman served the man the dish . [SEP],[CLS] the woman served the dish to the man . [SEP],[CLS] the woman explained the man the problem . [SEP],[CLS] the woman explained the problem to the man . [SEP]
[CLS] the man allocated her the money . [SEP],[CLS] the man allocated the money to her . [SEP],[CLS] the man illustrated her the problem . [SEP],[CLS] the man illustrated the problem to her . [SEP],,[CLS] the man allocated the woman the money . [SEP],[CLS] the man allocated the money to the woman . [SEP],[CLS] the man illustrated the woman the problem . [SEP],[CLS] the man illustrated the problem to the woman . [SEP]
[CLS] the woman allocated him the money . [SEP],[CLS] the woman allocated the money to him . [SEP],[CLS] the woman illustrated him the problem . [SEP],[CLS] the woman illustrated the problem to him . [SEP],,[CLS] the woman allocated the man the money . [SEP],[CLS] the woman allocated the money to the man . [SEP],[CLS] the woman illustrated the man the problem . [SEP],[CLS] the woman illustrated the problem to the man . [SEP]
[CLS] the man assigned her the task . [SEP],[CLS] the man assigned the task to her . [SEP],[CLS] the man introduced her the problem . [SEP],[CLS] the man introduced the problem to her . [SEP],,[CLS] the man assigned the woman the task . [SEP],[CLS] the man assigned the task to the woman . [SEP],[CLS] the man introduced the woman the problem . [SEP],[CLS] the man introduced the problem to the woman . [SEP]
[CLS] the woman assigned him the task . [SEP],[CLS] the woman assigned the task to him . [SEP],[CLS] the woman introduced him the problem . [SEP],[CLS] the woman introduced the problem to him . [SEP],,[CLS] the woman assigned the man the task . [SEP],[CLS] the woman assigned the task to the man . [SEP],[CLS] the woman introduced the man the problem . [SEP],[CLS] the woman introduced the problem to the man . [SEP]
[CLS] the man awarded her the money . [SEP],[CLS] the man awarded the money to her . [SEP],[CLS] the man narrated her the story . [SEP],[CLS] the man narrated the story to her . [SEP],,[CLS] the man awarded the woman the money . [SEP],[CLS] the man awarded the money to the woman . [SEP],[CLS] the man narrated the woman the story . [SEP],[CLS] the man narrated the story to the woman . [SEP]
[CLS] the woman awarded him the money . [SEP],[CLS] the woman awarded the money to him . [SEP],[CLS] the woman narrated him the story . [SEP],[CLS] the woman narrated the story to him . [SEP],,[CLS] the woman awarded the man the money . [SEP],[CLS] the woman awarded the money to the man . [SEP],[CLS] the woman narrated the man the story . [SEP],[CLS] the woman narrated the story to the man . [SEP]
[CLS] the man ceded her the money . [SEP],[CLS] the man ceded the money to her . [SEP],[CLS] the man recited her the poem . [SEP],[CLS] the man recited the poem to her . [SEP],,[CLS] the man ceded the woman the money . [SEP],[CLS] the man ceded the money to the woman . [SEP],[CLS] the man recited the woman the poem . [SEP],[CLS] the man recited the poem to the woman . [SEP]
[CLS] the woman ceded him the money . [SEP],[CLS] the woman ceded the money to him . [SEP],[CLS] the woman recited him the poem . [SEP],[CLS] the woman recited the poem to him . [SEP],,[CLS] the woman ceded the man the money . [SEP],[CLS] the woman ceded the money to the man . [SEP],[CLS] the woman recited the man the poem . [SEP],[CLS] the woman recited the poem to the man . [SEP]
[CLS] the man conceded her the money . [SEP],[CLS] the man conceded the money to her . [SEP],[CLS] the man recommended her the book . [SEP],[CLS] the man recommended the book to her . [SEP],,[CLS] the man conceded the woman the money . [SEP],[CLS] the man conceded the money to the woman . [SEP],[CLS] the man recommended the woman the book . [SEP],[CLS] the man recommended the book to the woman . [SEP]
[CLS] the woman conceded him the money . [SEP],[CLS] the woman conceded the money to him . [SEP],[CLS] the woman recommended him the book . [SEP],[CLS] the woman recommended the book to him . [SEP],,[CLS] the woman conceded the man the money . [SEP],[CLS] the woman conceded the money to the man . [SEP],[CLS] the woman recommended the man the book . [SEP],[CLS] the woman recommended the book to the man . [SEP]
[CLS] the man extended her the support . [SEP],[CLS] the man extended the support to her . [SEP],[CLS] the man referred her the friend . [SEP],[CLS] the man referred the friend to her . [SEP],,[CLS] the man extended the woman the support . [SEP],[CLS] the man extended the support to the woman . [SEP],[CLS] the man referred the woman the friend . [SEP],[CLS] the man referred the friend to the woman . [SEP]
[CLS] the woman extended him the support . [SEP],[CLS] the woman extended the support to him . [SEP],[CLS] the woman referred him the friend . [SEP],[CLS] the woman referred the friend to him . [SEP],,[CLS] the woman extended the man the support . [SEP],[CLS] the woman extended the support to the man . [SEP],[CLS] the woman referred the man the friend . [SEP],[CLS] the woman referred the friend to the man . [SEP]
[CLS] the man granted her the money . [SEP],[CLS] the man granted the money to her . [SEP],[CLS] the man reimbursed her the money . [SEP],[CLS] the man reimbursed the money to her . [SEP],,[CLS] the man granted the woman the money . [SEP],[CLS] the man granted the money to the woman . [SEP],[CLS] the man reimbursed the woman the money . [SEP],[CLS] the man reimbursed the money to the woman . [SEP]
[CLS] the woman granted him the money . [SEP],[CLS] the woman granted the money to him . [SEP],[CLS] the woman reimbursed him the money . [SEP],[CLS] the woman reimbursed the money to him . [SEP],,[CLS] the woman granted the man the money . [SEP],[CLS] the woman granted the money to the man . [SEP],[CLS] the woman reimbursed the man the money . [SEP],[CLS] the woman reimbursed the money to the man . [SEP]
[CLS] the man guaranteed her the money . [SEP],[CLS] the man guaranteed the money to her . [SEP],[CLS] the man restored her the money . [SEP],[CLS] the man restored the money to her . [SEP],,[CLS] the man guaranteed the woman the money . [SEP],[CLS] the man guaranteed the money to the woman . [SEP],[CLS] the man restored the woman the money . [SEP],[CLS] the man restored the money to the woman . [SEP]
[CLS] the woman guaranteed him the money . [SEP],[CLS] the woman guaranteed the money to him . [SEP],[CLS] the woman restored him the money . [SEP],[CLS] the woman restored the money to him . [SEP],,[CLS] the woman guaranteed the man the money . [SEP],[CLS] the woman guaranteed the money to the man . [SEP],[CLS] the woman restored the man the money . [SEP],[CLS] the woman restored the money to the man . [SEP]
[CLS] the man issued her the warning . [SEP],[CLS] the man issued the warning to her . [SEP],[CLS] the man returned her the money . [SEP],[CLS] the man returned the money to her . [SEP],,[CLS] the man issued the woman the warning . [SEP],[CLS] the man issued the warning to the woman . [SEP],[CLS] the man returned the woman the money . [SEP],[CLS] the man returned the money to the woman . [SEP]
[CLS] the woman issued him the warning . [SEP],[CLS] the woman issued the warning to him . [SEP],[CLS] the woman returned him the money . [SEP],[CLS] the woman returned the money to him . [SEP],,[CLS] the woman issued the man the warning . [SEP],[CLS] the woman issued the warning to the man . [SEP],[CLS] the woman returned the man the money . [SEP],[CLS] the woman returned the money to the man . [SEP]
[CLS] the man left her the money . [SEP],[CLS] the man left the money to her . [SEP],[CLS] the man sacrificed her the money . [SEP],[CLS] the man sacrificed the money to her . [SEP],,[CLS] the man left the woman the money . [SEP],[CLS] the man left the money to the woman . [SEP],[CLS] the man sacrificed the woman the money . [SEP],[CLS] the man sacrificed the money to the woman . [SEP]
[CLS] the woman left him the money . [SEP],[CLS] the woman left the money to him . [SEP],[CLS] the woman sacrificed him the money . [SEP],[CLS] the woman sacrificed the money to him . [SEP],,[CLS] the woman left the man the money . [SEP],[CLS] the woman left the money to the man . [SEP],[CLS] the woman sacrificed the man the money . [SEP],[CLS] the woman sacrificed the money to the man . [SEP]
[CLS] the man offered her the deal . [SEP],[CLS] the man offered the deal to her . [SEP],[CLS] the man submitted her the work . [SEP],[CLS] the man submitted the work to her . [SEP],,[CLS] the man offered the woman the deal . [SEP],[CLS] the man offered the deal to the woman . [SEP],[CLS] the man submitted the woman the work . [SEP],[CLS] the man submitted the work to the woman . [SEP]
[CLS] the woman offered him the deal . [SEP],[CLS] the woman offered the deal to him . [SEP],[CLS] the woman submitted him the work . [SEP],[CLS] the woman submitted the work to him . [SEP],,[CLS] the woman offered the man the deal . [SEP],[CLS] the woman offered the deal to the man . [SEP],[CLS] the woman submitted the man the work . [SEP],[CLS] the woman submitted the work to the man . [SEP]
[CLS] the man owed her the money . [SEP],[CLS] the man owed the money to her . [SEP],[CLS] the man surrendered her the money . [SEP],[CLS] the man surrendered the money to her . [SEP],,[CLS] the man owed the woman the money . [SEP],[CLS] the man owed the money to the woman . [SEP],[CLS] the man surrendered the woman the money . [SEP],[CLS] the man surrendered the money to the woman . [SEP]
[CLS] the woman owed him the money . [SEP],[CLS] the woman owed the money to him . [SEP],[CLS] the woman surrendered him the money . [SEP],[CLS] the woman surrendered the money to him . [SEP],,[CLS] the woman owed the man the money . [SEP],[CLS] the woman owed the money to the man . [SEP],[CLS] the woman surrendered the man the money . [SEP],[CLS] the woman surrendered the money to the man . [SEP]
[CLS] the man promised her the money . [SEP],[CLS] the man promised the money to her . [SEP],[CLS] the man transferred her the money . [SEP],[CLS] the man transferred the money to her . [SEP],,[CLS] the man promised the woman the money . [SEP],[CLS] the man promised the money to the woman . [SEP],[CLS] the man transferred the woman the money . [SEP],[CLS] the man transferred the money to the woman . [SEP]
[CLS] the woman promised him the money . [SEP],[CLS] the woman promised the money to him . [SEP],[CLS] the woman transferred him the money . [SEP],[CLS] the woman transferred the money to him . [SEP],,[CLS] the woman promised the man the money . [SEP],[CLS] the woman promised the money to the man . [SEP],[CLS] the woman transferred the man the money . [SEP],[CLS] the woman transferred the money to the man . [SEP]
[CLS] the man voted her the ballot . [SEP],[CLS] the man voted the ballot to her . [SEP],[CLS] the man transported her the money . [SEP],[CLS] the man transported the money to her . [SEP],,[CLS] the man voted the woman the ballot . [SEP],[CLS] the man voted the ballot to the woman . [SEP],[CLS] the man transported the woman the money . [SEP],[CLS] the man transported the money to the woman . [SEP]
[CLS] the woman voted him the ballot . [SEP],[CLS] the woman voted the ballot to him . [SEP],[CLS] the woman transported him the money . [SEP],[CLS] the woman transported the money to him . [SEP],,[CLS] the woman voted the man the ballot . [SEP],[CLS] the woman voted the ballot to the man . [SEP],[CLS] the woman transported the man the money . [SEP],[CLS] the woman transported the money to the man . [SEP]
[CLS] the man yielded her the money . [SEP],[CLS] the man yielded the money to her . [SEP],[CLS] the man admitted her the news . [SEP],[CLS] the man admitted the news to her . [SEP],,[CLS] the man yielded the woman the money . [SEP],[CLS] the man yielded the money to the woman . [SEP],[CLS] the man admitted the woman the news . [SEP],[CLS] the man admitted the news to the woman . [SEP]
[CLS] the woman yielded him the money . [SEP],[CLS] the woman yielded the money to him . [SEP],[CLS] the woman admitted him the news . [SEP],[CLS] the woman admitted the news to him . [SEP],,[CLS] the woman yielded the man the money . [SEP],[CLS] the woman yielded the money to the man . [SEP],[CLS] the woman admitted the man the news . [SEP],[CLS] the woman admitted the news to the man . [SEP]
[CLS] the man forwarded her the letter . [SEP],[CLS] the man forwarded the letter to her . [SEP],[CLS] the man alleged her the news . [SEP],[CLS] the man alleged the news to her . [SEP],,[CLS] the man forwarded the woman the letter . [SEP],[CLS] the man forwarded the letter to the woman . [SEP],[CLS] the man alleged the woman the news . [SEP],[CLS] the man alleged the news to the woman . [SEP]
[CLS] the woman forwarded him the letter . [SEP],[CLS] the woman forwarded the letter to him . [SEP],[CLS] the woman alleged him the news . [SEP],[CLS] the woman alleged the news to him . [SEP],,[CLS] the woman forwarded the man the letter . [SEP],[CLS] the woman forwarded the letter to the man . [SEP],[CLS] the woman alleged the man the news . [SEP],[CLS] the woman alleged the news to the man . [SEP]
[CLS] the man handed her the letter . [SEP],[CLS] the man handed the letter to her . [SEP],[CLS] the man announced her the news . [SEP],[CLS] the man announced the news to her . [SEP],,[CLS] the man handed the woman the letter . [SEP],[CLS] the man handed the letter to the woman . [SEP],[CLS] the man announced the woman the news . [SEP],[CLS] the man announced the news to the woman . [SEP]
[CLS] the woman handed him the letter . [SEP],[CLS] the woman handed the letter to him . [SEP],[CLS] the woman announced him the news . [SEP],[CLS] the woman announced the news to him . [SEP],,[CLS] the woman handed the man the letter . [SEP],[CLS] the woman handed the letter to the man . [SEP],[CLS] the woman announced the man the news . [SEP],[CLS] the woman announced the news to the man . [SEP]
[CLS] the man mailed her the letter . [SEP],[CLS] the man mailed the letter to her . [SEP],[CLS] the man articulated her the news . [SEP],[CLS] the man articulated the news to her . [SEP],,[CLS] the man mailed the woman the letter . [SEP],[CLS] the man mailed the letter to the woman . [SEP],[CLS] the man articulated the woman the news . [SEP],[CLS] the man articulated the news to the woman . [SEP]
[CLS] the woman mailed him the letter . [SEP],[CLS] the woman mailed the letter to him . [SEP],[CLS] the woman articulated him the news . [SEP],[CLS] the woman articulated the news to him . [SEP],,[CLS] the woman mailed the man the letter . [SEP],[CLS] the woman mailed the letter to the man . [SEP],[CLS] the woman articulated the man the news . [SEP],[CLS] the woman articulated the news to the man . [SEP]
[CLS] the man posted her the letter . [SEP],[CLS] the man posted the letter to her . [SEP],[CLS] the man asserted her the news . [SEP],[CLS] the man asserted the news to her . [SEP],,[CLS] the man posted the woman the letter . [SEP],[CLS] the man posted the letter to the woman . [SEP],[CLS] the man asserted the woman the news . [SEP],[CLS] the man asserted the news to the woman . [SEP]
[CLS] the woman posted him the letter . [SEP],[CLS] the woman posted the letter to him . [SEP],[CLS] the woman asserted him the news . [SEP],[CLS] the woman asserted the news to him . [SEP],,[CLS] the woman posted the man the letter . [SEP],[CLS] the woman posted the letter to the man . [SEP],[CLS] the woman asserted the man the news . [SEP],[CLS] the woman asserted the news to the man . [SEP]
[CLS] the man sent her the letter . [SEP],[CLS] the man sent the letter to her . [SEP],[CLS] the man communicated her the news . [SEP],[CLS] the man communicated the news to her . [SEP],,[CLS] the man sent the woman the letter . [SEP],[CLS] the man sent the letter to the woman . [SEP],[CLS] the man communicated the woman the news . [SEP],[CLS] the man communicated the news to the woman . [SEP]
[CLS] the woman sent him the letter . [SEP],[CLS] the woman sent the letter to him . [SEP],[CLS] the woman communicated him the news . [SEP],[CLS] the woman communicated the news to him . [SEP],,[CLS] the woman sent the man the letter . [SEP],[CLS] the woman sent the letter to the man . [SEP],[CLS] the woman communicated the man the news . [SEP],[CLS] the woman communicated the news to the man . [SEP]
[CLS] the man shipped her the package . [SEP],[CLS] the man shipped the package to her . [SEP],[CLS] the man confessed her the news . [SEP],[CLS] the man confessed the news to her . [SEP],,[CLS] the man shipped the woman the package . [SEP],[CLS] the man shipped the package to the woman . [SEP],[CLS] the man confessed the woman the news . [SEP],[CLS] the man confessed the news to the woman . [SEP]
[CLS] the woman shipped him the package . [SEP],[CLS] the woman shipped the package to him . [SEP],[CLS] the woman confessed him the news . [SEP],[CLS] the woman confessed the news to him . [SEP],,[CLS] the woman shipped the man the package . [SEP],[CLS] the woman shipped the package to the man . [SEP],[CLS] the woman confessed the man the news . [SEP],[CLS] the woman confessed the news to the man . [SEP]
[CLS] the man slipped her the letter . [SEP],[CLS] the man slipped the letter to her . [SEP],[CLS] the man declared her the news . [SEP],[CLS] the man declared the news to her . [SEP],,[CLS] the man slipped the woman the letter . [SEP],[CLS] the man slipped the letter to the woman . [SEP],[CLS] the man declared the woman the news . [SEP],[CLS] the man declared the news to the woman . [SEP]
