the man put the box [MASK] the desk . [SEP]
form	-10.922441482543945


the man removed the box [MASK] the desk . [SEP]
from	-0.045626185834407806
off	-3.20668363571167
on	-6.336818218231201
to	-7.635878086090088
onto	-7.894010066986084
behind	-8.247230529785156
across	-8.515753746032715
of	-8.897637367248535
at	-8.906024932861328
under	-9.316934585571289
and	-9.764049530029297
beneath	-9.805277824401855
by	-9.91489315032959
above	-10.227408409118652
over	-10.286389350891113
for	-10.297089576721191
beside	-10.607244491577148
with	-10.6727876663208
underneath	-10.734394073486328
along	-10.930355072021484
toward	-11.083196640014648
near	-11.143566131591797
into	-11.23089599609375
around	-11.313918113708496
in	-11.466413497924805
below	-11.51807689666748
.	-11.525688171386719
down	-11.564977645874023
,	-11.568584442138672
atop	-11.700289726257324
upon	-11.753744125366211
covering	-11.921146392822266
form	-11.94727611541748
towards	-11.964398384094238
inside	-11.973928451538086
against	-11.976067543029785
through	-12.271478652954102
as	-12.301355361938477
past	-12.467238426208496
before	-12.49704647064209
nearest	-12.680902481079102
after	-12.900240898132324
alongside	-13.04594612121582
leaving	-13.158610343933105
drawer	-13.277432441711426
within	-13.291162490844727
-	-13.374883651733398
round	-13.399693489074707
the	-13.411504745483398
using	-13.413702964782715


the man stole the box [MASK] the desk . [SEP]
from	-0.34095850586891174
off	-1.3334912061691284
on	-4.752467155456543
under	-5.867713928222656
behind	-6.302917003631592
at	-6.417944431304932
onto	-6.901880741119385
beneath	-7.093337535858154
for	-7.097029685974121
to	-7.1185760498046875
across	-7.267769813537598
of	-7.2975544929504395
.	-7.426285743713379
over	-7.484762668609619
underneath	-7.651309967041016
and	-7.790606498718262
by	-8.1439208984375
into	-8.1652250289917
in	-8.277896881103516
inside	-8.457404136657715
,	-8.487175941467285
above	-8.607821464538574
out	-8.97961139678955
around	-8.983607292175293
with	-9.108307838439941
near	-9.304439544677734
back	-9.77983283996582
below	-9.855449676513672
beside	-9.895669937133789
-	-9.921500205993652
outside	-9.973810195922852
along	-9.99537181854248
past	-10.335723876953125
down	-10.336549758911133
against	-10.345235824584961
away	-10.34892463684082
up	-10.400957107543945
before	-10.464315414428711
through	-10.485732078552246
about	-10.536940574645996
after	-10.597352027893066
as	-10.64931869506836
outta	-10.695667266845703
'	-10.757827758789062
atop	-10.800701141357422
toward	-10.946657180786133
?	-10.96565055847168
was	-10.988425254821777
upon	-11.066581726074219
when	-11.11510944366455


the man carried the box [MASK] the desk . [SEP]
to	-0.21511580049991608
across	-2.6184418201446533
behind	-3.513047456741333
toward	-3.8979132175445557
around	-4.342700004577637
onto	-4.508722305297852
over	-4.872319221496582
from	-4.901593208312988
off	-5.0003180503845215
towards	-5.162163734436035
under	-5.39827299118042
on	-6.019478797912598
into	-6.429681777954102
round	-6.743947505950928
past	-6.777795791625977
along	-7.031562328338623
by	-7.198469161987305
near	-7.2378129959106445
beneath	-7.405616283416748
beside	-7.64544153213501
at	-7.790867328643799
above	-7.924910545349121
down	-7.925419330596924
underneath	-8.216852188110352
through	-8.4021635055542
for	-8.6531343460083
alongside	-8.673192977905273
up	-8.719244003295898
inside	-8.820390701293945
below	-8.846982955932617
atop	-9.060131072998047
before	-9.093482971191406
against	-9.271978378295898
out	-9.27314281463623
between	-9.345295906066895
back	-9.448898315429688
and	-9.499669075012207
in	-9.538717269897461
with	-9.591024398803711
outside	-9.730143547058105
of	-9.86384391784668
beyond	-9.86743450164795
about	-9.950175285339355
after	-10.10617446899414
upon	-10.137856483459473
,	-10.227192878723145
nearer	-10.300464630126953
.	-10.396284103393555
passed	-10.411495208740234
among	-10.432888984680176


the man got the box [MASK] the desk . [SEP]
off	-0.6629019975662231
from	-1.0735063552856445
on	-2.6775436401367188
across	-3.9603216648101807
under	-4.490056037902832
onto	-4.618865966796875
to	-4.7556962966918945
behind	-5.410046577453613
over	-5.784698009490967
by	-5.818760871887207
for	-5.976033687591553
at	-6.024196147918701
and	-6.714890003204346
around	-7.247600555419922
into	-7.281096458435059
underneath	-7.3522210121154785
down	-7.669262886047363
beneath	-7.744073867797852
above	-7.785514831542969
in	-7.969393253326416
toward	-8.002092361450195
along	-8.13159465789795
beside	-8.137663841247559
of	-8.170193672180176
out	-8.176401138305664
near	-8.27440071105957
with	-8.700456619262695
up	-8.738656997680664
through	-8.880377769470215
.	-8.91224479675293
back	-8.968069076538086
inside	-8.992646217346191
,	-9.094030380249023
past	-9.182583808898926
towards	-9.209077835083008
round	-9.317060470581055
below	-9.325075149536133
atop	-9.427767753601074
before	-9.622840881347656
against	-9.639060020446777
outta	-9.861930847167969
alongside	-9.906084060668945
using	-10.1087646484375
outside	-10.217117309570312
upon	-10.246002197265625
nearest	-10.248342514038086
as	-10.35402774810791
-	-10.484085083007812
after	-10.59603500366211
covering	-10.70429515838623


the man slammed the box [MASK] the desk . [SEP]
on	-0.5910805463790894
onto	-1.140278697013855
against	-2.433159828186035
into	-4.080687522888184
to	-4.767951011657715
across	-5.038013458251953
upon	-6.202532768249512
down	-6.793418884277344
over	-7.346347808837891
off	-7.604987144470215
toward	-7.875205993652344
in	-8.200765609741211
at	-8.268784523010254
under	-8.617982864379883
around	-8.634584426879883
behind	-8.65788745880127
along	-8.774422645568848
atop	-8.891337394714355
from	-9.19582748413086
through	-9.32305908203125
towards	-9.36894702911377
with	-9.369070053100586
beside	-9.469005584716797
hitting	-10.452743530273438
and	-10.507820129394531
inside	-10.64100456237793
by	-10.753171920776367
of	-10.946744918823242
near	-11.181462287902832
hit	-11.18449592590332
above	-11.427518844604492
for	-11.491257667541504
.	-11.634308815002441
beneath	-11.689142227172852
about	-11.767030715942383
out	-11.791632652282715
below	-11.814051628112793
between	-11.900579452514648
underneath	-11.913046836853027
within	-12.051698684692383
,	-12.05608081817627
before	-12.161737442016602
alongside	-12.300942420959473
up	-12.41357135772705
outside	-12.43577766418457
as	-12.47421932220459
back	-12.586219787597656
facing	-12.6074800491333
round	-12.74250316619873
until	-12.785473823547363


the man taped the box [MASK] the desk . [SEP]
to	-0.1079726442694664
on	-2.799905300140381
onto	-3.8672118186950684
under	-5.204935550689697
behind	-5.970871448516846
against	-6.036599636077881
across	-6.173586368560791
into	-7.039638996124268
over	-7.168817043304443
beneath	-7.416337013244629
beside	-7.555384159088135
underneath	-7.567491054534912
off	-7.571131229400635
in	-7.774974822998047
at	-7.858470916748047
with	-7.865731716156006
around	-7.962728977203369
above	-8.068284034729004
along	-8.218774795532227
below	-8.280193328857422
inside	-8.512053489685059
by	-8.559453964233398
from	-9.131816864013672
atop	-9.144241333007812
upon	-9.191445350646973
before	-9.477598190307617
for	-9.53317928314209
near	-9.542099952697754
through	-9.606910705566406
and	-9.757908821105957
toward	-9.776134490966797
down	-9.903377532958984
of	-10.150723457336426
within	-10.220672607421875
alongside	-10.375188827514648
between	-10.536661148071289
outside	-10.596410751342773
facing	-10.642139434814453
after	-10.76101016998291
towards	-10.779430389404297
round	-10.802231788635254
.	-10.820894241333008
,	-11.070231437683105
up	-11.235365867614746
using	-11.432666778564453
about	-11.463351249694824
##to	-11.665264129638672
via	-11.695094108581543
closed	-11.762273788452148
-	-12.021285057067871


the man turned the box [MASK] the desk . [SEP]
on	-0.45800817012786865
toward	-2.1242804527282715
to	-3.0321526527404785
across	-3.3294453620910645
onto	-3.42396879196167
around	-3.7059683799743652
towards	-3.941342830657959
off	-3.951721668243408
over	-4.220704555511475
from	-4.632446765899658
against	-4.718055248260498
in	-5.327108860015869
into	-5.684276103973389
at	-5.719754695892334
under	-5.827635765075684
by	-5.894824504852295
upon	-6.120345592498779
behind	-6.295727729797363
beside	-6.476022720336914
of	-6.557043075561523
for	-6.936692237854004
facing	-6.9869303703308105
near	-7.010525226593018
round	-7.315052032470703
about	-7.416078090667725
along	-7.4511332511901855
down	-7.461909294128418
above	-7.6765289306640625
beneath	-7.696183204650879
and	-7.763434410095215
with	-7.9041666984558105
inside	-8.188721656799316
atop	-8.19796085357666
underneath	-8.388257026672363
before	-8.613232612609863
through	-9.379220962524414
.	-9.427562713623047
within	-9.56687068939209
,	-9.654145240783691
below	-9.803095817565918
back	-9.93366813659668
nearest	-9.995473861694336
as	-10.020661354064941
alongside	-10.075953483581543
drawer	-10.079959869384766
out	-10.155808448791504
up	-10.270748138427734
nearer	-10.30960750579834
outside	-10.347743034362793
opposite	-10.363692283630371


the man saw the box [MASK] the desk . [SEP]
on	-0.06604410707950592
under	-4.411376953125
behind	-4.670414447784424
by	-4.84213924407959
at	-5.200758934020996
across	-5.696381568908691
beside	-5.741484642028809
in	-5.863594055175781
from	-6.123631954193115
over	-6.221282958984375
above	-6.255760192871094
beneath	-6.27335262298584
upon	-6.407657623291016
off	-6.6405348777771
near	-6.764089584350586
underneath	-6.764672756195068
onto	-7.234684467315674
atop	-7.295917510986328
below	-7.628270149230957
around	-7.814597129821777
against	-7.9784698486328125
and	-8.11606216430664
to	-8.244492530822754
inside	-8.376025199890137
before	-8.579465866088867
with	-8.890704154968262
of	-9.02872371673584
hit	-9.19486141204834
covering	-9.243281364440918
along	-9.253785133361816
,	-9.333511352539062
about	-9.717646598815918
for	-9.74439525604248
hitting	-9.926067352294922
into	-9.969533920288086
.	-10.013678550720215
outside	-10.125624656677246
through	-10.142003059387207
cover	-10.236257553100586
beyond	-10.36305046081543
within	-10.374650955200195
alongside	-10.415812492370605
approaching	-10.481278419494629
cross	-10.602163314819336
there	-10.648786544799805
drawer	-10.655985832214355
touching	-10.675153732299805
between	-10.743577003479004
among	-10.759672164916992
top	-10.762801170349121


the man left the box [MASK] the desk . [SEP]
on	-0.024546094238758087
at	-5.043768405914307
behind	-5.506520748138428
by	-5.526401996612549
beside	-5.891275882720947
under	-6.510627269744873
onto	-6.82239294052124
in	-6.965517520904541
upon	-7.63742208480835
to	-7.64779806137085
with	-7.884871959686279
atop	-7.934669017791748
near	-8.138132095336914
off	-8.641571044921875
across	-8.674559593200684
beneath	-9.031018257141113
over	-9.57811164855957
underneath	-9.59410572052002
below	-9.595815658569336
inside	-9.613774299621582
for	-9.730463981628418
around	-9.80725383758545
against	-9.886383056640625
along	-9.913643836975098
and	-10.00830078125
outside	-10.28709602355957
alongside	-10.33738899230957
before	-10.542267799377441
from	-10.571335792541504
above	-10.690571784973145
into	-11.27458381652832
facing	-11.429443359375
there	-11.57560920715332
toward	-11.577733039855957
down	-11.645689964294434
,	-11.697976112365723
drawer	-11.87005615234375
of	-11.884190559387207
.	-12.003711700439453
about	-12.18808650970459
front	-12.297487258911133
next	-12.34285831451416
within	-12.381216049194336
out	-12.403034210205078
side	-12.40608024597168
through	-12.433449745178223
as	-12.441166877746582
covering	-12.589764595031738
the	-12.610796928405762
towards	-12.624308586120605


the man made the box [MASK] the desk . [SEP]
on	-0.23655153810977936
for	-3.033808946609497
at	-3.332740068435669
from	-3.528921365737915
under	-3.974644899368286
in	-4.5748291015625
behind	-4.662023544311523
by	-4.955821990966797
across	-5.150932788848877
off	-5.161001205444336
to	-5.561324119567871
beside	-5.592634201049805
with	-5.61697244644165
of	-5.8660078048706055
onto	-6.043198108673096
near	-6.049223899841309
over	-6.106130599975586
and	-6.231960296630859
around	-6.325156211853027
above	-6.515108585357666
into	-6.584698677062988
upon	-6.756246089935303
beneath	-6.850225448608398
before	-7.052316188812256
against	-7.330949306488037
underneath	-7.629150390625
below	-7.736870765686035
atop	-7.932590007781982
inside	-7.94999361038208
toward	-8.060338973999023
up	-8.063921928405762
along	-8.067339897155762
,	-8.170150756835938
alongside	-8.332015037536621
outside	-8.656759262084961
.	-8.706527709960938
covering	-8.762401580810547
as	-8.775010108947754
round	-8.924919128417969
down	-8.93563461303711
after	-8.950684547424316
towards	-9.087949752807617
about	-9.181129455566406
through	-9.188055038452148
using	-9.322293281555176
out	-9.325836181640625
within	-9.518900871276855
facing	-9.547122955322266
covered	-9.639944076538086
back	-9.698795318603516


the man leaned the box [MASK] the desk . [SEP]
against	-0.5658227205276489
on	-1.2888365983963013
across	-2.774905204772949
over	-3.0760183334350586
onto	-4.39266300201416
into	-5.34073543548584
off	-5.3485918045043945
along	-5.616357803344727
toward	-5.755618095397949
upon	-5.9072113037109375
to	-6.489917755126953
in	-6.513612270355225
from	-6.73692512512207
behind	-6.752584934234619
at	-6.806085109710693
towards	-7.011882305145264
down	-7.016946315765381
atop	-7.039076805114746
beside	-7.42701530456543
under	-7.480515956878662
facing	-7.5886383056640625
around	-7.673811435699463
of	-8.165567398071289
near	-8.165862083435059
out	-8.187365531921387
by	-8.225257873535156
above	-8.256563186645508
with	-8.306482315063477
through	-8.56120491027832
alongside	-8.786540031433105
and	-8.93883228302002
like	-9.183552742004395
inside	-9.209335327148438
forward	-9.449162483215332
back	-9.476118087768555
before	-9.523160934448242
about	-9.58244800567627
,	-9.606115341186523
beneath	-9.678550720214844
up	-9.760204315185547
for	-9.764052391052246
.	-9.829092025756836
between	-9.863530158996582
past	-9.913039207458496
as	-10.224433898925781
outside	-10.226251602172852
underneath	-10.290040969848633
within	-10.4087553024292
the	-10.530064582824707
hit	-10.570878028869629


